index,paths,label,bbox,width,height,dataset
2220,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/YOUTUBE_MBP1314_IPHONE8B_id43_s0_143.png,0,"[{'id': 0, 'bbox': (140, 199, 480, 480), 'score': [0.9063924551010132], 'center': (380, 439)}]",777,777,LCC_FASD
2162,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/YOUTUBE_LGFIPS235VBN_SMA500F_id43_s0_86.png,0,"[{'id': 0, 'bbox': (156, 240, 585, 585), 'score': [0.8914716243743896], 'center': (448, 532)}]",945,945,LCC_FASD
2139,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/FT720P_SSM2433_S4508_id12_s1_105.png,0,"[{'id': 0, 'bbox': (105, 121, 266, 266), 'score': [0.8797968029975891], 'center': (238, 254)}]",460,460,LCC_FASD
1870,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/spoof_1502.png,0,"[{'id': 0, 'bbox': (82, 152, 346, 346), 'score': [0.9164000749588013], 'center': (255, 325)}]",520,520,LCC_FASD
2375,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/YOUTUBE_ATMP253MG_XIAOMIMI6_id42_s1_18.png,0,"[{'id': 0, 'bbox': (234, 201, 641, 641), 'score': [0.9295701384544373], 'center': (554, 521)}]",907,907,LCC_FASD
72,kaggle_datasets/lcc-fasd/LCC_FASD/real_tst/FT720P_id12_s2_135.png,1,"[{'id': 0, 'bbox': (104, 114, 297, 297), 'score': [0.9374884366989136], 'center': (252, 262)}]",488,488,LCC_FASD
1160,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/YOUTUBE_SRV508_IPHONE5SF_id39_s1_64.png,0,"[{'id': 0, 'bbox': (52, 57, 152, 152), 'score': [0.9249302744865417], 'center': (128, 133)}]",247,247,LCC_FASD
2134,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/FT720P_SSM2433_S4508_id12_s0_150.png,0,"[{'id': 0, 'bbox': (90, 102, 258, 258), 'score': [0.9097068309783936], 'center': (219, 231)}]",426,426,LCC_FASD
1056,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/YOUTUBE_S300U1A_HUAWEIY3II_id39_s1_137.png,0,"[{'id': 0, 'bbox': (60, 79, 200, 200), 'score': [0.9201089143753052], 'center': (160, 179)}]",320,320,LCC_FASD
384,kaggle_datasets/lcc-fasd/LCC_FASD/real_tst/YOUTUBE_id48_s2_123.png,1,"[{'id': 0, 'bbox': (89, 119, 338, 338), 'score': [0.8974716067314148], 'center': (258, 288)}]",512,512,LCC_FASD
2182,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/YOUTUBE_LY300_REDMIS2_id42_s0_121.png,0,"[{'id': 0, 'bbox': (229, 267, 616, 616), 'score': [0.9311102628707886], 'center': (537, 575)}]",1040,1040,LCC_FASD
1743,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/spoof_1374.png,0,"[{'id': 0, 'bbox': (37, 73, 178, 178), 'score': [0.8901170492172241], 'center': (126, 162)}]",257,257,LCC_FASD
2970,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/spoof_1603.png,0,"[{'id': 0, 'bbox': (143, 177, 443, 443), 'score': [0.9356819987297058], 'center': (364, 398)}]",709,709,LCC_FASD
2029,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/FT720P_SSM20B370_BQ5204_id0_s1_105.png,0,"[{'id': 0, 'bbox': (96, 176, 467, 467), 'score': [0.8649733662605286], 'center': (329, 409)}]",640,640,LCC_FASD
110,kaggle_datasets/lcc-fasd/LCC_FASD/real_tst/IPHONE8B_id81_s0_105.png,1,"[{'id': 0, 'bbox': (55, 115, 369, 369), 'score': [0.9317898750305176], 'center': (239, 299)}]",480,480,LCC_FASD
1782,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/spoof_1413.png,0,"[{'id': 0, 'bbox': (46, 96, 526, 526), 'score': [0.867791473865509], 'center': (309, 359)}]",616,616,LCC_FASD
2041,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/FT720P_SSM20B370_BQ5204_id0_s3_15.png,0,"[{'id': 0, 'bbox': (89, 169, 428, 428), 'score': [0.7959363460540771], 'center': (303, 383)}]",581,581,LCC_FASD
1830,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/spoof_1461.png,0,"[{'id': 0, 'bbox': (31, 43, 106, 106), 'score': [0.8976216912269592], 'center': (84, 96)}]",166,166,LCC_FASD
2048,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/YOUTUBE_IIYAMAXU_ZE520KL_id39_s0_334.png,0,"[{'id': 0, 'bbox': (150, 156, 429, 429), 'score': [0.9434636235237122], 'center': (364, 370)}]",720,720,LCC_FASD
2873,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/YOUTUBE_IIYAMAXU_MOTOMC_S0_id39_s1_30.png,0,"[{'id': 0, 'bbox': (87, 95, 264, 264), 'score': [0.9333594441413879], 'center': (219, 227)}]",427,427,LCC_FASD
341,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/FT720P_I2269VWM_DOOX30_id12_s0_75.png,0,"[{'id': 0, 'bbox': (105, 112, 298, 298), 'score': [0.9326127171516418], 'center': (254, 261)}]",497,497,LCC_FASD
1968,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/FT720P_NEC90GX2_ZC554KL_id0_s1_15.png,0,"[{'id': 0, 'bbox': (72, 130, 355, 355), 'score': [0.8365185260772705], 'center': (249, 307)}]",473,473,LCC_FASD
198,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/spoof_1833.png,0,"[{'id': 0, 'bbox': (52, 66, 156, 156), 'score': [0.9194379448890686], 'center': (130, 144)}]",248,248,LCC_FASD
2480,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/YOUTUBE_BQXL2420_NEXUS5_id39_s0_45.png,0,"[{'id': 0, 'bbox': (124, 160, 404, 404), 'score': [0.9146295189857483], 'center': (326, 362)}]",634,634,LCC_FASD
2723,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/YOUTUBE_HP3165NGW_IPADA1893_id43_s1_90.png,0,"[{'id': 0, 'bbox': (71, 85, 295, 295), 'score': [0.8527104258537292], 'center': (218, 232)}]",438,438,LCC_FASD
2003,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/YOUTUBE_IIYAMAXU_SMG955U_S0_id48_s0_45.png,0,"[{'id': 0, 'bbox': (127, 182, 553, 553), 'score': [0.884728193283081], 'center': (403, 458)}]",816,816,LCC_FASD
1141,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/YOUTUBE_SM943N_REDMIN5_id39_s1_80.png,0,"[{'id': 0, 'bbox': (76, 85, 229, 229), 'score': [0.9171808958053589], 'center': (190, 199)}]",365,365,LCC_FASD
398,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/FT720P_IIYAMAGB_IPHONE5SB_id5_s0_135.png,0,"[{'id': 0, 'bbox': (166, 146, 465, 465), 'score': [0.9398097991943359], 'center': (398, 378)}]",723,723,LCC_FASD
1161,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/YOUTUBE_SRV508_IPHONE5SF_id39_s1_84.png,0,"[{'id': 0, 'bbox': (50, 57, 153, 153), 'score': [0.9291219115257263], 'center': (126, 133)}]",248,248,LCC_FASD
1650,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/spoof_1281.png,0,"[{'id': 0, 'bbox': (206, 97, 456, 456), 'score': [0.8362196683883667], 'center': (434, 325)}]",666,666,LCC_FASD
2739,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/YOUTUBE_HPE17J001ER_REDMIN3P_id43_s0_133.png,0,"[{'id': 0, 'bbox': (124, 190, 523, 523), 'score': [0.9216042757034302], 'center': (385, 451)}]",784,784,LCC_FASD
1835,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/spoof_1466.png,0,"[{'id': 0, 'bbox': (18, 30, 106, 106), 'score': [0.8344005942344666], 'center': (71, 83)}]",139,139,LCC_FASD
2319,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/YOUTUBE_AEME725_HONOR6CP_id48_s0_60.png,0,"[{'id': 0, 'bbox': (66, 89, 254, 254), 'score': [0.9110239148139954], 'center': (193, 216)}]",382,382,LCC_FASD
16,kaggle_datasets/lcc-fasd/LCC_FASD/real_tst/FT720P_id0_s0_60.png,1,"[{'id': 0, 'bbox': (63, 106, 286, 286), 'score': [0.8810033202171326], 'center': (206, 249)}]",409,409,LCC_FASD
1435,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/spoof_1065.png,0,"[{'id': 0, 'bbox': (89, 111, 335, 335), 'score': [0.8464451432228088], 'center': (256, 278)}]",495,495,LCC_FASD
877,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/FT720P_MBP1314_IPHONE8F_id9_s0_30.png,0,"[{'id': 0, 'bbox': (79, 123, 354, 354), 'score': [0.9344971179962158], 'center': (256, 300)}]",534,534,LCC_FASD
19,kaggle_datasets/lcc-fasd/LCC_FASD/real_tst/FT720P_id0_s0_75.png,1,"[{'id': 0, 'bbox': (71, 114, 281, 281), 'score': [0.8835251927375793], 'center': (211, 254)}]",418,418,LCC_FASD
521,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/FT720P_MBP1314_IPHONE6SF_id0_s1_30.png,0,"[{'id': 0, 'bbox': (53, 105, 295, 295), 'score': [0.8638005256652832], 'center': (200, 252)}]",385,385,LCC_FASD
1457,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/spoof_1088.png,0,"[{'id': 0, 'bbox': (80, 89, 274, 274), 'score': [0.9096082448959351], 'center': (217, 226)}]",409,409,LCC_FASD
1843,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/spoof_1474.png,0,"[{'id': 0, 'bbox': (116, 103, 240, 240), 'score': [0.8766610026359558], 'center': (236, 223)}]",405,405,LCC_FASD
155,kaggle_datasets/lcc-fasd/LCC_FASD/real_tst/SIC320_id161_s0_45.png,1,"[{'id': 0, 'bbox': (67, 102, 293, 293), 'score': [0.9006977677345276], 'center': (213, 248)}]",418,418,LCC_FASD
2106,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/FT720P_SSM2433_S4508_id0_s1_75.png,0,"[{'id': 0, 'bbox': (47, 92, 281, 281), 'score': [0.8654184341430664], 'center': (187, 232)}]",358,358,LCC_FASD
2571,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/YOUTUBE_DLE6540_HTCDEYE_id39_s1_128.png,0,"[{'id': 0, 'bbox': (77, 100, 269, 269), 'score': [0.9033524990081787], 'center': (211, 234)}]",414,414,LCC_FASD
1559,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/spoof_1190.png,0,"[{'id': 0, 'bbox': (117, 215, 602, 601), 'score': [0.9155929684638977], 'center': (418, 515)}]",872,872,LCC_FASD
243,kaggle_datasets/lcc-fasd/LCC_FASD/real_tst/YOUTUBE_id119_s0_135.png,1,"[{'id': 0, 'bbox': (90, 128, 307, 307), 'score': [0.9017802476882935], 'center': (243, 281)}]",493,493,LCC_FASD
78,kaggle_datasets/lcc-fasd/LCC_FASD/real_tst/FT720P_id12_s2_75.png,1,"[{'id': 0, 'bbox': (105, 116, 298, 298), 'score': [0.9397650957107544], 'center': (254, 265)}]",496,496,LCC_FASD
1355,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/YOUTUBE_VX2363SMHL_LGL90_id43_s1_30.png,0,"[{'id': 0, 'bbox': (98, 138, 283, 283), 'score': [0.8951607942581177], 'center': (239, 279)}]",470,470,LCC_FASD
1059,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/YOUTUBE_S300U1A_HUAWEIY3II_id39_s1_75.png,0,"[{'id': 0, 'bbox': (78, 85, 222, 222), 'score': [0.9277015924453735], 'center': (189, 196)}]",373,373,LCC_FASD
190,kaggle_datasets/lcc-fasd/LCC_FASD/real_tst/YOUTUBE_id115_s2_150.png,1,"[{'id': 0, 'bbox': (75, 103, 273, 273), 'score': [0.9111950397491455], 'center': (211, 239)}]",428,428,LCC_FASD
1009,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/YOUTUBE_PBQ5WTS_ZTEBA2_id48_s1_150.png,0,"[{'id': 0, 'bbox': (43, 56, 147, 147), 'score': [0.8763681054115295], 'center': (116, 129)}]",231,231,LCC_FASD
2047,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/YOUTUBE_IIYAMAXU_ZE520KL_id39_s0_311.png,0,"[{'id': 0, 'bbox': (174, 173, 446, 446), 'score': [0.9387689828872681], 'center': (397, 396)}]",766,766,LCC_FASD
288,kaggle_datasets/lcc-fasd/LCC_FASD/real_tst/YOUTUBE_id121_s0_90.png,1,"[{'id': 0, 'bbox': (131, 181, 584, 584), 'score': [0.8678756952285767], 'center': (423, 473)}]",844,844,LCC_FASD
1088,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/YOUTUBE_SLS24E390HL0_HUAWEIG620SL01_S0_id43_s1_30.png,0,"[{'id': 0, 'bbox': (36, 58, 141, 141), 'score': [0.864527702331543], 'center': (106, 128)}]",226,226,LCC_FASD
626,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/FT720P_MBP1314_IPHONE7B_id0_s3_15.png,0,"[{'id': 0, 'bbox': (104, 187, 436, 436), 'score': [0.8247997760772705], 'center': (322, 405)}]",608,608,LCC_FASD
599,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/FT720P_MBP1314_IPHONE7B_id0_s0_60.png,0,"[{'id': 0, 'bbox': (107, 176, 446, 446), 'score': [0.8832752108573914], 'center': (330, 399)}]",653,653,LCC_FASD
97,kaggle_datasets/lcc-fasd/LCC_FASD/real_tst/FT720P_id9_s0_60.png,1,"[{'id': 0, 'bbox': (61, 92, 280, 280), 'score': [0.9578179717063904], 'center': (201, 232)}]",419,419,LCC_FASD
1157,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/YOUTUBE_SRV508_IPHONE5SF_id39_s1_15.png,0,"[{'id': 0, 'bbox': (44, 61, 140, 140), 'score': [0.9329903721809387], 'center': (114, 131)}]",223,223,LCC_FASD
68,kaggle_datasets/lcc-fasd/LCC_FASD/real_tst/FT720P_id12_s1_75.png,1,"[{'id': 0, 'bbox': (116, 134, 319, 319), 'score': [0.9188933968544006], 'center': (275, 293)}]",533,533,LCC_FASD
520,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/FT720P_MBP1314_IPHONE6SF_id0_s1_45.png,0,"[{'id': 0, 'bbox': (55, 106, 292, 292), 'score': [0.8586587905883789], 'center': (201, 252)}]",385,385,LCC_FASD
2543,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/YOUTUBE_C27F591FDI_LGG3D690_id48_s1_90.png,0,"[{'id': 0, 'bbox': (38, 100, 395, 395), 'score': [0.8680111169815063], 'center': (235, 297)}]",486,486,LCC_FASD
1324,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/YOUTUBE_VSUNKNOWN_REDMIN5A_id48_s0_60.png,0,"[{'id': 0, 'bbox': (83, 109, 333, 333), 'score': [0.904645562171936], 'center': (249, 275)}]",491,491,LCC_FASD
2925,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/YOUTUBE_IIYAMAXU_MOTOMC_S1_id39_s0_33.png,0,"[{'id': 0, 'bbox': (91, 99, 318, 318), 'score': [0.916304886341095], 'center': (250, 258)}]",488,488,LCC_FASD
1999,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/FT720P_NEC90GX2_ZC554KL_id12_s2_122.png,0,"[{'id': 0, 'bbox': (115, 124, 334, 334), 'score': [0.927297830581665], 'center': (282, 291)}]",541,541,LCC_FASD
2681,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/YOUTUBE_HP250_MEIZUM3S_id39_s1_116.png,0,"[{'id': 0, 'bbox': (64, 82, 181, 181), 'score': [0.9425399899482727], 'center': (154, 172)}]",302,302,LCC_FASD
106,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/spoof_1730.png,0,"[{'id': 0, 'bbox': (34, 59, 242, 242), 'score': [0.8867628574371338], 'center': (155, 180)}]",328,328,LCC_FASD
12,kaggle_datasets/lcc-fasd/LCC_FASD/real_tst/FT720P_id0_s0_135.png,1,"[{'id': 0, 'bbox': (71, 113, 281, 281), 'score': [0.8872206211090088], 'center': (211, 253)}]",418,418,LCC_FASD
33,kaggle_datasets/lcc-fasd/LCC_FASD/real_tst/FT720P_id0_s2_150.png,1,"[{'id': 0, 'bbox': (78, 108, 266, 266), 'score': [0.8980208039283752], 'center': (211, 241)}]",409,409,LCC_FASD
687,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/FT720P_MBP1314_IPHONE7F_id0_s0_150.png,0,"[{'id': 0, 'bbox': (92, 148, 372, 372), 'score': [0.8856735229492188], 'center': (278, 334)}]",548,548,LCC_FASD
83,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/spoof_1707.png,0,"[{'id': 0, 'bbox': (181, 232, 665, 665), 'score': [0.9085612297058105], 'center': (513, 564)}]",1039,1039,LCC_FASD
77,kaggle_datasets/lcc-fasd/LCC_FASD/real_tst/FT720P_id12_s2_60.png,1,"[{'id': 0, 'bbox': (99, 109, 301, 301), 'score': [0.9446542263031006], 'center': (249, 259)}]",487,487,LCC_FASD
61,kaggle_datasets/lcc-fasd/LCC_FASD/real_tst/FT720P_id12_s1_120.png,1,"[{'id': 0, 'bbox': (110, 128, 311, 311), 'score': [0.9151150584220886], 'center': (265, 283)}]",506,506,LCC_FASD
2774,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/YOUTUBE_HPE17J001ER_ZSZD551KL_id48_s0_45.png,0,"[{'id': 0, 'bbox': (41, 76, 290, 290), 'score': [0.8456348180770874], 'center': (186, 221)}]",403,403,LCC_FASD
2230,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/YOUTUBE_MBP1314_IPHONE8B_id43_s1_135.png,0,"[{'id': 0, 'bbox': (136, 205, 440, 440), 'score': [0.9020909667015076], 'center': (356, 425)}]",706,706,LCC_FASD
2149,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/YOUTUBE_LGFE2240_SDGTS6102_id48_s1_93.png,0,"[{'id': 0, 'bbox': (17, 37, 104, 104), 'score': [0.8329431414604187], 'center': (69, 89)}]",157,157,LCC_FASD
109,kaggle_datasets/lcc-fasd/LCC_FASD/real_tst/IPHONE8B_id5_s2_90.png,1,"[{'id': 0, 'bbox': (100, 138, 365, 365), 'score': [0.9284976720809937], 'center': (282, 320)}]",594,594,LCC_FASD
280,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/FT720P_G780_REDMI4X_id5_s0_15.png,0,"[{'id': 0, 'bbox': (62, 54, 157, 157), 'score': [0.9399275183677673], 'center': (140, 132)}]",254,254,LCC_FASD
1207,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/YOUTUBE_SSM763MB_LA546_id39_s1_30.png,0,"[{'id': 0, 'bbox': (124, 150, 380, 380), 'score': [0.9367440938949585], 'center': (314, 340)}]",611,611,LCC_FASD
2959,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/spoof_1592.png,0,"[{'id': 0, 'bbox': (183, 187, 431, 431), 'score': [0.9365829229354858], 'center': (398, 402)}]",759,759,LCC_FASD
2944,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/spoof_1577.png,0,"[{'id': 0, 'bbox': (169, 168, 393, 393), 'score': [0.9184859991073608], 'center': (365, 364)}]",678,678,LCC_FASD
273,kaggle_datasets/lcc-fasd/LCC_FASD/real_tst/YOUTUBE_id120_s0_102.png,1,"[{'id': 0, 'bbox': (111, 173, 366, 366), 'score': [0.8457314968109131], 'center': (294, 356)}]",534,534,LCC_FASD
2373,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/YOUTUBE_ATMP253MG_XIAOMIMI6_id42_s0_62.png,0,"[{'id': 0, 'bbox': (250, 221, 532, 532), 'score': [0.9337695837020874], 'center': (516, 487)}]",945,945,LCC_FASD
1584,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/spoof_1215.png,0,"[{'id': 0, 'bbox': (101, 129, 361, 361), 'score': [0.9084432125091553], 'center': (281, 309)}]",511,511,LCC_FASD
1997,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/FT720P_NEC90GX2_ZC554KL_id0_s3_90.png,0,"[{'id': 0, 'bbox': (49, 107, 331, 331), 'score': [0.8131060004234314], 'center': (214, 272)}]",426,426,LCC_FASD
363,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/FT720P_I2269VWM_DOOX30_id12_s2_90.png,0,"[{'id': 0, 'bbox': (97, 107, 281, 281), 'score': [0.9157005548477173], 'center': (237, 247)}]",461,461,LCC_FASD
1133,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/YOUTUBE_SLS24E390HL0_HUAWEIG620SL01_S1_id48_s1_60.png,0,"[{'id': 0, 'bbox': (19, 24, 105, 105), 'score': [0.8320276141166687], 'center': (71, 76)}]",128,128,LCC_FASD
434,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/FT720P_MBP1314_IPHONE6F_id0_s1_60.png,0,"[{'id': 0, 'bbox': (52, 107, 300, 300), 'score': [0.8520480394363403], 'center': (202, 257)}]",397,397,LCC_FASD
784,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/FT720P_MBP1314_IPHONE8F_id0_s0_135.png,0,"[{'id': 0, 'bbox': (80, 133, 350, 350), 'score': [0.8883131146430969], 'center': (255, 308)}]",507,507,LCC_FASD
1179,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/YOUTUBE_SS22C200_REDMIN4X_id48_s0_30.png,0,"[{'id': 0, 'bbox': (17, 60, 265, 265), 'score': [0.7671849131584167], 'center': (149, 192)}]",327,327,LCC_FASD
410,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/FT720P_IIYAMAGB_IPHONE5SB_id9_s0_30.png,0,"[{'id': 0, 'bbox': (87, 143, 429, 429), 'score': [0.9446722269058228], 'center': (301, 357)}]",642,642,LCC_FASD
1217,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/YOUTUBE_SSM940N_AZ3MZC520TL_id48_s0_45.png,0,"[{'id': 0, 'bbox': (31, 83, 397, 397), 'score': [0.889954149723053], 'center': (229, 281)}]",501,501,LCC_FASD
2304,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/YOUTUBE_P223V5LSB_LS650_id42_s0_89.png,0,"[{'id': 0, 'bbox': (91, 105, 247, 247), 'score': [0.8990283608436584], 'center': (214, 228)}]",429,429,LCC_FASD
676,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/FT720P_MBP1314_IPHONE7B_id9_s0_105.png,0,"[{'id': 0, 'bbox': (98, 151, 446, 446), 'score': [0.944807767868042], 'center': (321, 374)}]",669,669,LCC_FASD
251,kaggle_datasets/lcc-fasd/LCC_FASD/real_tst/YOUTUBE_id119_s0_15.png,1,"[{'id': 0, 'bbox': (99, 128, 323, 323), 'score': [0.9259204864501953], 'center': (260, 289)}]",533,533,LCC_FASD
86,kaggle_datasets/lcc-fasd/LCC_FASD/real_tst/FT720P_id5_s0_30.png,1,"[{'id': 0, 'bbox': (120, 102, 311, 311), 'score': [0.9457087516784668], 'center': (275, 257)}]",496,496,LCC_FASD
220,kaggle_datasets/lcc-fasd/LCC_FASD/real_tst/YOUTUBE_id116_s2_135.png,1,"[{'id': 0, 'bbox': (78, 99, 238, 238), 'score': [0.9176924228668213], 'center': (197, 218)}]",400,400,LCC_FASD
154,kaggle_datasets/lcc-fasd/LCC_FASD/real_tst/SIC320_id161_s0_30.png,1,"[{'id': 0, 'bbox': (73, 111, 290, 290), 'score': [0.9013999104499817], 'center': (218, 256)}]",428,428,LCC_FASD
2153,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/YOUTUBE_LGFIPS235VBN_SMA500F_id43_s0_101.png,0,"[{'id': 0, 'bbox': (148, 229, 591, 591), 'score': [0.8940854072570801], 'center': (443, 524)}]",922,922,LCC_FASD
246,kaggle_datasets/lcc-fasd/LCC_FASD/real_tst/YOUTUBE_id118_s0_75.png,1,"[{'id': 0, 'bbox': (62, 103, 323, 323), 'score': [0.90949547290802], 'center': (223, 264)}]",442,442,LCC_FASD
1196,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/YOUTUBE_SSM757MB_FS407S6_id43_s0_90.png,0,"[{'id': 0, 'bbox': (69, 108, 252, 252), 'score': [0.8845094442367554], 'center': (195, 234)}]",410,410,LCC_FASD
2243,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/YOUTUBE_MBP1314_IPHONE8B_id48_s1_30.png,0,"[{'id': 0, 'bbox': (111, 132, 362, 362), 'score': [0.8930869102478027], 'center': (292, 313)}]",566,566,LCC_FASD
2557,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/YOUTUBE_DIGUNKNOWN_IPHONE5SF_id42_s0_135.png,0,"[{'id': 0, 'bbox': (110, 125, 283, 283), 'score': [0.9314270615577698], 'center': (251, 266)}]",489,489,LCC_FASD
681,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/FT720P_MBP1314_IPHONE7F_id0_s0_105.png,0,"[{'id': 0, 'bbox': (92, 145, 372, 372), 'score': [0.8918013572692871], 'center': (278, 331)}]",549,549,LCC_FASD
1220,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/YOUTUBE_SSM940N_AZ3MZC520TL_id48_s0_90.png,0,"[{'id': 0, 'bbox': (101, 139, 389, 389), 'score': [0.918372392654419], 'center': (295, 333)}]",574,574,LCC_FASD
1451,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/spoof_1082.png,0,"[{'id': 0, 'bbox': (59, 64, 184, 184), 'score': [0.841846227645874], 'center': (151, 156)}]",280,280,LCC_FASD
388,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/FT720P_I2269VWM_DOOX30_id9_s0_75.png,0,"[{'id': 0, 'bbox': (59, 88, 267, 267), 'score': [0.9376309514045715], 'center': (192, 221)}]",401,401,LCC_FASD
815,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/FT720P_MBP1314_IPHONE8F_id0_s3_31.png,0,"[{'id': 0, 'bbox': (72, 138, 352, 352), 'score': [0.8401148319244385], 'center': (248, 314)}]",473,473,LCC_FASD
1523,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/spoof_1154.png,0,"[{'id': 0, 'bbox': (61, 76, 242, 242), 'score': [0.872208833694458], 'center': (182, 197)}]",354,354,LCC_FASD
1610,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/spoof_1241.png,0,"[{'id': 0, 'bbox': (76, 123, 411, 411), 'score': [0.9245060086250305], 'center': (281, 328)}]",555,555,LCC_FASD
325,kaggle_datasets/lcc-fasd/LCC_FASD/real_tst/YOUTUBE_id29_s0_135.png,1,"[{'id': 0, 'bbox': (75, 104, 276, 276), 'score': [0.8987875580787659], 'center': (213, 242)}]",436,436,LCC_FASD
262,kaggle_datasets/lcc-fasd/LCC_FASD/real_tst/YOUTUBE_id119_s1_30.png,1,"[{'id': 0, 'bbox': (90, 112, 306, 306), 'score': [0.903403639793396], 'center': (243, 265)}]",466,466,LCC_FASD
